name,address,latitude,longitude,operating_hours,source
탑클래스 모바일_동대문역점,"서울 종로구 창신길 1 1층 (창신동, 영화빌딩)",37.571830746683766,127.01020232300183,09~19시,climate_shelter
(주)거성크루_건대역점,서울 광진구 동일로20길 72 무궁화공예문화교실 (자양동),37.54021577165036,127.06750869700461,09~19시,climate_shelter
(주)거성크루_한남오거리점,"서울 용산구 대사관로 76 (한남동, 거북빌딩)",37.53307077764735,127.00650378099994,09~19시,climate_shelter
(주)거성크루_경희대삼거리점,서울 동대문구 경희대로 1 1층 (회기동),37.59174855170666,127.05210483899563,09~19시,climate_shelter
(주)거성크루_세종대점,서울 광진구 광나루로 366-1 (화양동),37.54782768465494,127.0705148180004,09~19시,climate_shelter
(주)거성크루_건대랜드마크점,서울 광진구 능동로 91 1층 (자양동),37.53926087264895,127.07003940699931,09~19시,climate_shelter
(주)이지스컴_답십리점,서울 동대문구 전농로 102 (답십리동),37.573926765686664,127.05783042599988,09~19시,climate_shelter
(주)리테일앤컴퍼니_전농점,"서울 동대문구 사가정로 122 1층 102호 (전농동, 전농동하우스토리)",37.57720168769215,127.0585173190037,09~19시,climate_shelter
(주)리테일앤컴퍼니_신금호역점,"서울 성동구 금호로 150-1 1층 (금호동1가, 백상빌딩)",37.55444741666571,127.02045781300068,09~19시,climate_shelter
뉴미닝_경희대점,서울 동대문구 경희대로 18 1층 KT (회기동),37.59295478070589,127.05288097099856,09~19시,climate_shelter
뉴미닝_신설동역점,"서울 동대문구 한빛로 1 1층 101호 KT (신설동, 대학빌딩)",37.576257398691084,127.0238180239957,09~19시,climate_shelter
제이엠커뮤니케이션_답십리점,서울 성동구 용답중앙15길 12-1 (용답동),37.564416728673834,127.05386420899822,09~19시,climate_shelter
제이엠커뮤니케이션_금호역점,서울 성동구 장터길 9 (금호동3가),37.548543451659576,127.01687337699948,09~19시,climate_shelter
제이엠커뮤니케이션_휘경점,"서울 동대문구 망우로 46 401동 1103호 KT 매장 (휘경동, 회기역하트리움)",37.58859061270265,127.05825373299537,09~19시,climate_shelter
모바일라운지_구의역점,"서울 광진구 아차산로 401 1층 (구의동, 영창빌딩)",37.53764432964543,127.0872567890034,09~19시,climate_shelter
모바일라운지_장안동사거리점,"서울 동대문구 장한로25길 2 1층 KT 매장 (장안동, 상미빌딩)",37.57190121768295,127.07112050199886,09~19시,climate_shelter
모바일라운지_건대점,서울 광진구 능동로 123 1층 일부 (화양동),37.542039304655766,127.07133784799476,09~19시,climate_shelter
모바일라운지_건대스타시티점,"서울 광진구 아차산로 272 104호, B1층 (자양동, 더샵스타시티)",37.53841317365038,127.07319418899489,09~19시,climate_shelter
모바일라운지_화양점,서울 광진구 군자로 76 (군자동),37.54995632966572,127.07108589800109,09~19시,climate_shelter
olleh plaza 혜화점,서울 종로구 대학로 65 kt 혜화지점 1층 kt 플라자 혜화점,37.571626753684704,127.00580596000508,09~19시,climate_shelter
olleh plaza 용산점,서울 용산구 한강대로 297 우신빌딩 1층 kt플라자 용산점,37.54477866765247,126.97168393800179,09~19시,climate_shelter
olleh plaza 은평점,서울 은평구 통일로71길 16 kt 은평지점 1층 kt 플라자 은평점,37.613447360727676,126.92607576199505,09~19시,climate_shelter
olleh plaza 신촌점,서울시 마포구 양화로 175 마젤란21 오피스텔 1층,37.557715613670325,126.9243622360025,09~19시,climate_shelter
olleh plaza 답십리점,서울시 동대문구 천호대로 281 동부시장건물 1층 kt플라자 답십리점,37.567552190683486,127.05218316900488,09~19시,climate_shelter
olleh plaza 중랑점,서울 중랑구 봉우재로 59(면목동),37.59133966970323,127.07962875900066,09~19시,climate_shelter
olleh plaza 노원점,서울 노원구 노해로 502 kt 노원지점 1층 kt 플라자 노원점,37.654450882768096,127.06374570100452,09~19시,climate_shelter
olleh plaza 도봉점,서울 도봉구 도봉로110길 25 kt 도봉지점 1층 kt 플라자 도봉점,37.646407031763694,127.03489338799614,09~19시,climate_shelter
olleh plaza 강북점,서울 강북구 솔매로50길 43 kt 강북지점 1층 kt 플라자 강북점,37.624659575738825,127.02850175699898,09~19시,climate_shelter
olleh plaza 양재점,서울 강남구 남부순환로 2653 kt 양재지점 1층 kt 플라자 양재점,37.485855006589794,127.04032598799542,09~19시,climate_shelter
olleh plaza 강남점,서울 강남구 언주로 517 kt 강남지점 1층 kt 플라자 강남점,37.504281617608406,127.04154242500078,09~19시,climate_shelter
olleh plaza 서초점,서울 서초구 효령로 174 ktds빌딩 1층 kt 플라자 서초점,37.481779195584416,127.00295570399705,09~19시,climate_shelter
olleh plaza 송파점,서울 송파구 오금로 58 잠실아이스페이스 1층 101호 kt 플라자 송파점,37.5167297576241,127.10546841399571,09~19시,climate_shelter
olleh plaza 강동점,"서울 강동구 양재대로 1462, 남양빌딩 1~2층 kt 플라자 강동점",37.53623014964705,127.13977714899498,09~19시,climate_shelter
olleh plaza 강서점,서울 강서구 강서로5길 64 kt 강서지점 1층 kt 플라자 강서점,37.52941974863786,126.84847846000466,09~19시,climate_shelter
olleh plaza 구로점,서울 관악구 조원중앙로1길 26 kt 구로지점 1층 kt 플라자 구로점,37.480834598590434,126.90363409200175,09~19시,climate_shelter
olleh plaza 개봉점,서울 구로구 개봉로6길 12-5 kt 개봉지점 1층 kt 플라자 개봉점,37.48699640659146,126.85793398800193,09~19시,climate_shelter
olleh plaza 관악점,서울 관악구 청룡1길 34 kt 관악지점 1층 kt 플라자 관악점,37.480684299582954,126.94838485000221,09~19시,climate_shelter
KT플라자 사당점,"서울 서초구 동작대로 22 1층 (방배동, 삼미빌딩)",37.47846061758489,126.98211134799675,09~19시,climate_shelter
M&S성내직영점,서울 강동구 양재대로 1339 (성내동),37.52595219063599,127.13500966599656,09~19시,climate_shelter
M&S역삼직영점,서울 강남구 테헤란로 139-1 1층 (역삼동),37.50043946561104,127.03447141899701,09~19시,climate_shelter
M&S강남대로직영점,"서울 서초구 강남대로 359 1층 101호 (서초동, 대우도씨에빛2)",37.494840181602456,127.02859111500251,09~19시,climate_shelter
M&S교대역직영점,"서울 서초구 서초대로 286 1층 103호 (서초동, 서초프라자)",37.493184003596284,127.01304851800346,09~19시,climate_shelter
M&S가로수길직영점,"서울 강남구 도산대로 127 1층 (신사동, 경서빌딩)",37.517666753627786,127.02235835100024,09~19시,climate_shelter
M&S천호직영점,"서울 강동구 올림픽로 660 1층 (천호동, 천호엘크루주상복합)",37.540177338653436,127.12456061500328,09~19시,climate_shelter
M&S신논현직영점,"서울 서초구 강남대로 495 (반포동, 동일빌딩)",37.50630268261594,127.02319458900537,09~19시,climate_shelter
M&S양재시민의숲직영점,"서울 서초구 마방로2길 94 1층 (양재동, OSL빌딩)",37.46946738057941,127.03982022299947,09~19시,climate_shelter
M&S선릉사거리애드샵직영점,"서울 강남구 선릉로 515 1층 (역삼동, 동인빌딩)",37.505439362616386,127.04823910600368,09~19시,climate_shelter
M&S길동사거리직영점,서울 강동구 천호대로 1128 (성내동),37.534172934647714,127.13653173499922,09~19시,climate_shelter
M&S강남역직영점,"서울 강남구 테헤란로 120 강남역 1번출구 국기원사거리 (역삼동, 상경빌딩)",37.49859048260444,127.03085644499785,09~19시,climate_shelter
M&S선릉직영점,서울 강남구 선릉로 424 해창 상가 1층 2호 선릉역 2번출구 진선여고 사거리 (대치동),37.5029006006091,127.05006220700554,09~19시,climate_shelter
M&S신천역직영점,서울 송파구 올림픽로 124 (잠실동),37.51140949562388,127.0844138200046,09~19시,climate_shelter
M&S삼전직영점,서울 송파구 백제고분로 204 (삼전동),37.50374411261064,127.0892378810001,09~19시,climate_shelter
KT플라자 선릉역점,"서울 강남구 테헤란로 421 1층 101호 (삼성동, 암천빌딩)",37.50600471561245,127.05253513899962,09~19시,climate_shelter
M&S건대입구역직영점,서울 광진구 능동로 109 1층 (화양동),37.540882046648285,127.07077997599602,09~19시,climate_shelter
M&S삼양로직영점,서울 강북구 솔샘로 260 상가 (미아동),37.61920090673402,127.02143139599984,09~19시,climate_shelter
M&S면목역직영점,서울 중랑구 면목로 422 1층 KT매장 (면목동),37.58957835670769,127.08757366600047,09~19시,climate_shelter
M&S중계아울렛직영점,"서울 노원구 동일로204가길 34 1층 (중계동, 씨앤미복합빌딩)",37.64074982875361,127.06817213099922,09~19시,climate_shelter
M&S정릉직영점,"서울 성북구 보국문로 43 (정릉동, 야원빌딩)",37.60816760672407,127.00988449000296,09~19시,climate_shelter
M&S신용산역직영점,"서울 용산구 한강대로 95 105호 (한강로2가, 래미안용산)",37.52884898464045,126.9666286230033,09~19시,climate_shelter
M&S노원역직영점,"서울 노원구 동일로 1382 1층 KT매장 (상계동, 올림피아빌딩)",37.65198966377079,127.06155611599483,09~19시,climate_shelter
M&S연신내역직영점,"서울 은평구 통일로 842 1층 KT프라자 (불광동, 뱅뱅옆)",37.61869690373422,126.92205955099712,09~19시,climate_shelter
M&S상봉역직영점,서울 중랑구 망우로 306 1층 (상봉동),37.596349422708194,127.08644632999697,09~19시,climate_shelter
M&S먹골역직영점,서울 중랑구 동일로 890 1층 103호 KT 엠엔에스 (묵동),37.60991565972889,127.07818907699682,09~19시,climate_shelter
M&S구파발직영점,"서울 은평구 진관2로 19 1층 103호 (진관동, 휴먼프라자I)",37.634842578753585,126.91960847899946,09~19시,climate_shelter
M&S홍대애드샵플러스직영점,서울 마포구 양화로18길 3 (동교동),37.55703128666455,126.92457026400535,09~19시,climate_shelter
M&S상암애드샵직영점,"서울 마포구 월드컵북로 396 1층 104호 (상암동, 누리꿈스퀘어)",37.57942888569064,126.88978208799882,09~19시,climate_shelter
M&S신촌연세대직영점,"서울 서대문구 연세로 29 1층 KT (창천동, 혜인빌딩)",37.5582321186741,126.93670739399467,09~19시,climate_shelter
M&S광화문본점직영점,"서울 종로구 종로 19 104호 (종로1가, 르메이에르종로타운)",37.57084632768162,126.97992357000187,09~19시,climate_shelter
M&S광화문중앙직영점,서울 종로구 새문안로9길 25 1층 KT 매장 (당주동),37.57135210668325,126.9754818000048,09~19시,climate_shelter
M&S독립문역직영점,"서울 종로구 송월길 99 상가동 1층 2128호 (홍파동, 경희궁자이2단지)",37.56920701068524,126.96415285699834,09~19시,climate_shelter
M&S수유직영점,서울 강북구 도봉로 342 1층 KT (번동),37.63802673875142,127.02611912100164,09~19시,climate_shelter
M&S신당직영점,서울 중구 퇴계로 434 몽마 1층 (신당동),37.56549130668148,127.01976231999797,09~19시,climate_shelter
M&S을지로명동본점직영점,서울 중구 명동7길 25 KT매장 (을지로2가),37.56491423967704,126.98419206399703,09~19시,climate_shelter
M&S신촌역직영점,서울 마포구 백범로 3 신촌역 6번출구 서강대방향 M 30 (노고산동),37.554402796667425,126.93720484599582,09~19시,climate_shelter
M&S응암역직영점,"서울 은평구 은평로 63 KT프라자 응암역점 (역촌동, 비앤케이빌딩)",37.59909033271072,126.91483587599924,09~19시,climate_shelter
M&S자양번영로직영점,"서울 광진구 뚝섬로 590 1층 KT (자양동, 아주빌딩)",37.533135257646336,127.07529353100485,09~19시,climate_shelter
M&S명지대사거리직영점,서울 서대문구 증가로 144 1층 (남가좌동),37.577757947694906,126.92160896600022,09~19시,climate_shelter
M&S금호동직영점,"서울 성동구 독서당로 302 1층 KT (금호동4가, 대도프라자)",37.54757122765542,127.02270208999512,09~19시,climate_shelter
M&S종로본점직영점,"서울 종로구 삼일대로 393 (관철동, 규당빌딩)",37.56966436467913,126.98738696899474,09~19시,climate_shelter
M&S상계역직영점,서울 노원구 한글비석로20길 23-16 (중계동),37.66049283777816,127.07372632699816,09~19시,climate_shelter
M&S대학로본점직영점,서울 종로구 대명길 6 (명륜2가),37.58376092169497,127.00107488599552,09~19시,climate_shelter
M&S성신여대직영점,서울 성북구 동소문로 98 1층 (동소문동5가),37.59225209871091,127.01617250300201,09~19시,climate_shelter
M&S외대역직영점,서울 동대문구 휘경로 7 1층 (이문동),37.59640250071014,127.06111749199904,09~19시,climate_shelter
M&S한성대직영점,"서울 성북구 동소문로 16 1층 KT (동소문동2가, 일신빌딩)",37.58901586070406,127.00797893299502,09~19시,climate_shelter
M&S신길직영점,"서울 영등포구 도신로60길 2 (신길동, 미주메디컬빌딩)",37.51179005161691,126.9168141649958,09~19시,climate_shelter
M&S영등포구청역직영점,서울 영등포구 당산로 132 영등포구청 역 (당산동3가),37.526278489634095,126.89700008200074,09~19시,climate_shelter
M&S이수역직영점,서울 동작구 동작대로 127 1층 KT매장 (사당동),37.48796830759944,126.98194365600214,09~19시,climate_shelter
M&S까치산역직영점,서울 강서구 강서로 47 (화곡동),37.53190567164585,126.84626824399524,09~19시,climate_shelter
M&S신정네거리역직영점,서울 양천구 중앙로 274 (신정동),37.52075998463065,126.85311024699995,09~19시,climate_shelter
M&S가양역직영점,서울 강서구 양천로 460 (등촌동),37.56254771067406,126.85172750500433,09~19시,climate_shelter
M&S우장산역직영점,"서울 강서구 강서로 251 1층 (내발산동, 세란빌딩)",37.54812471765874,126.83601918699675,09~19시,climate_shelter
M&S대림역직영점,서울 영등포구 도림로 135 (대림동),37.4932362775974,126.8968963529972,09~19시,climate_shelter
M&S마곡나루역직영점,"서울 강서구 마곡중앙5로1길 20 107호 108호 (마곡동, 마곡나루역보타닉비즈타워)",37.56873160267974,126.82672001199663,09~19시,climate_shelter
M&S관악구청직영점,"서울 관악구 쑥고개로 139 (봉천동, 승원빌딩)",37.47887547158782,126.95202364600267,09~19시,climate_shelter
M&S당산직영점,서울 영등포구 양평로 52 당산역 (당산동6가),37.53465532864623,126.90087529500293,09~19시,climate_shelter
M&S목동역직영점,서울 양천구 목동로 201 1층 KT매장 (신정동),37.52642994463576,126.8639278009985,09~19시,climate_shelter
M&S오목교직영점,"서울 양천구 목동동로 293 (목동, 현대41타워)",37.528170572639844,126.8757542499985,09~19시,climate_shelter
M&S서울대직영점,서울 관악구 관악로 198 1층 KT매장 (봉천동),37.482550036589146,126.95397818000305,09~19시,climate_shelter
M&S노량진직영점,서울 동작구 노량진로 162 1층 KT (노량진동),37.51339257262211,126.9439581909944,09~19시,climate_shelter
M&S화곡역직영점,"서울 강서구 화곡로 164 1층 KT매장 (화곡동, 화곡빌딩)",37.54125303665064,126.83988778699526,09~19시,climate_shelter
M&S여의도역직영점,"서울 영등포구 국제금융로2길 37 101호 여의도역 (여의도동, 에스트레뉴빌딩)",37.52294519363295,126.92428559200488,09~19시,climate_shelter
M&S신림직영점,서울 관악구 신림로 360-1 1층 KT매장 (신림동),37.48649289359748,126.92945736399861,09~19시,climate_shelter
M&S발산역직영점 ,서울 강서구 강서로 391 문영비즈웍스제1층 제105호 (마곡동),37.560547084672926,126.83842718099757,09~19시,climate_shelter
M&S당곡역직영점,"서울 관악구 봉천로 212 (신림동, 희성빌딩)",37.48963049959739,126.92507730699448,09~19시,climate_shelter
KT플라자 신길뉴타운점,"서울 영등포구 신길로 28길 9, 20호",37.503319164615654,126.91098593799923,09~19시,climate_shelter
(주)에이치커넥션 노원역점,"서울특별시 노원구 동일로 1390 (상계동, 상계주공6단지아파트) 1층 KT",37.65271809976822,127.0615199550052,24시간,climate_shelter
M&S구로디지털직영점,서울특별시 구로구 디지털로34길 55 (구로동) 코오롱싸이언스밸리 112호,37.48434594359266,126.89928508700315,09~19시,climate_shelter
